,Depth CSF-B (m),NGR total counts (cps)
2245,198.484,56.42100000000001
2246,198.581,55.208
2247,198.678,53.511
2248,198.775,52.248999999999995
2249,198.872,49.208999999999996
2250,198.96900000000002,52.61
2251,199.06599999999997,56.636
2252,199.162,56.25899999999999
2253,199.25900000000001,54.778999999999996
2254,199.356,51.934
2255,199.453,54.818999999999996
2256,199.453,53.492
2257,199.55,52.327
2258,199.64700000000002,53.369
2259,199.74400000000003,53.162
2260,199.84,52.077
2261,199.937,54.781000000000006
2262,200.03400000000002,56.711000000000006
2263,200.13099999999997,57.911
2264,200.22799999999998,56.119
2265,200.325,52.606
2266,200.422,53.85
2267,200.519,52.89
2268,200.615,51.102
2269,200.71200000000002,49.632
2270,200.80900000000003,51.705
2271,200.90599999999998,53.663000000000004
2272,200.90599999999998,58.012
2273,201.003,51.376999999999995
2274,201.1,48.519
2275,201.197,49.809
2276,201.293,49.931000000000004
2277,201.39,50.191
2278,201.487,52.273999999999994
2279,201.584,54.411
2280,201.68099999999998,53.982
2281,201.778,53.50899999999999
2282,201.875,53.286
2283,201.972,53.74
2284,202.06799999999998,52.406000000000006
2285,202.165,53.523
2286,202.359,56.58
2287,202.456,55.082
2288,202.553,54.501999999999995
2289,202.65,55.138999999999996
2290,202.74599999999998,53.801
2291,202.843,52.733999999999995
2292,202.94,52.668
2293,203.037,56.238
2294,203.13400000000001,56.912
2295,203.231,55.792
2296,203.328,52.98
2297,203.425,52.836000000000006
2298,203.521,52.482
2299,203.618,52.316
2300,203.715,50.157
2301,203.812,51.865
2302,203.812,59.015
2303,203.90900000000002,56.746
2304,204.00599999999997,57.43600000000001
2305,204.10299999999998,55.963
2306,204.2,52.70399999999999
2307,204.297,52.528
2308,204.394,52.294
2309,204.49099999999999,50.898
2310,204.58700000000002,50.596000000000004
2311,204.68400000000003,50.479
2312,204.78099999999998,53.34
2313,204.878,58.03
2314,204.975,59.872
2315,205.072,56.776
2316,205.169,53.086000000000006
2317,205.266,53.965
2318,205.266,51.646
2319,205.363,52.361000000000004
2320,205.46,50.553000000000004
2321,205.55700000000002,52.836000000000006
2322,205.653,55.071000000000005
2323,205.75,59.678000000000004
2324,205.847,56.821000000000005
2325,205.94400000000002,55.06100000000001
2326,206.041,51.199
2327,206.138,50.318999999999996
2328,206.234,54.853
2329,206.331,56.173
2330,206.34099999999998,62.648
2331,206.438,62.275
2332,206.535,62.536
2333,206.632,61.132
2334,206.72799999999998,61.261
2335,206.825,63.967
2336,206.922,66.24
2337,207.3,34.431
2338,207.398,42.409
2339,207.495,51.678999999999995
2340,207.593,54.083
2341,207.69099999999997,53.92100000000001
2342,207.78900000000002,55.021
2343,207.886,51.401
2344,207.984,48.231
2345,208.082,47.486000000000004
2346,208.18,48.388999999999996
2347,208.27700000000002,46.83
2348,208.375,45.79600000000001
2349,208.47299999999998,45.099
2350,208.571,45.292
2351,208.668,49.536
2352,208.766,51.512
2353,208.766,49.248000000000005
2354,208.864,43.511
2355,208.96200000000002,37.086
2356,209.05900000000003,36.939
2357,209.157,42.548
2358,209.255,52.63399999999999
2359,209.35299999999998,53.394
2360,209.451,57.343999999999994
2361,209.548,53.979
2362,209.646,53.266000000000005
2363,209.74400000000003,53.36
2364,209.842,55.473
2365,209.94,55.54600000000001
2366,210.037,53.43600000000001
2367,210.135,51.535
2368,210.233,48.714
2369,210.233,55.861000000000004
2370,210.331,53.239
2371,210.428,54.18899999999999
2372,210.52599999999998,56.042
2373,210.62400000000002,55.913999999999994
2374,210.722,56.184
2375,210.81900000000002,54.964
2376,210.917,50.888000000000005
2377,211.015,49.772
2378,211.113,49.806000000000004
2379,211.21,50.11
2380,211.308,49.8
2381,211.40599999999998,49.851000000000006
2382,211.50400000000002,51.346000000000004
2383,211.699,50.6
2384,211.797,49.412
2385,211.895,50.489
2386,211.99200000000002,51.129
2387,212.09,51.071000000000005
2388,212.188,48.951
2389,212.28599999999997,49.023999999999994
2390,212.38400000000001,51.088
2391,212.481,52.138999999999996
2392,212.579,51.211999999999996
2393,212.67700000000002,52.076
2394,212.775,55.61600000000001
2395,212.873,54.792
2396,212.97,55.026
2397,213.06799999999998,51.553000000000004
2398,213.166,49.778999999999996
2399,213.166,56.769
2400,213.264,54.668
2401,213.361,57.333
2402,213.459,58.092
2403,213.55700000000002,55.757
2404,213.655,53.961000000000006
2405,213.752,53.271
2406,213.85,52.854
2407,213.94799999999998,54.148999999999994
2408,214.046,56.916000000000004
2409,214.143,59.716
2410,214.24099999999999,58.76
2411,214.33900000000003,55.696000000000005
2412,214.437,50.842
2413,214.53400000000002,46.165
2414,214.632,45.313
2415,214.632,49.902
2416,214.73,49.055
2417,214.828,47.722
2418,214.925,49.788999999999994
2419,215.023,48.104
2420,215.12099999999998,48.794
2421,215.21900000000002,47.343999999999994
2422,215.317,50.364
2423,215.41400000000002,49.332
2424,215.512,51.641999999999996
2425,215.61,50.48
2426,215.708,50.813
2427,215.805,49.125
2428,215.903,48.387
2429,215.91299999999998,53.898999999999994
2430,216.011,52.193999999999996
2431,216.108,54.888999999999996
2432,216.206,55.096000000000004
2433,216.304,55.301
2434,216.40099999999998,53.723
2435,216.49900000000002,47.855
2436,216.9,34.395
2437,216.99900000000002,38.385
2438,217.09799999999998,42.643
2439,217.196,50.809
2440,217.295,53.291000000000004
2441,217.394,53.273999999999994
2442,217.493,51.748000000000005
2443,217.592,52.303999999999995
2444,217.69,51.751999999999995
2445,217.78900000000002,52.646
2446,217.888,50.826
2447,217.987,51.346000000000004
2448,218.08599999999998,49.751999999999995
2449,218.18400000000003,50.902
2450,218.283,50.049
2451,218.382,46.898
2452,218.382,46.799
2453,218.481,49.868
2454,218.579,49.309
2455,218.678,50.446000000000005
2456,218.77700000000002,48.928000000000004
2457,218.87599999999998,51.101000000000006
2458,218.97400000000002,49.42100000000001
2459,219.07299999999998,50.31399999999999
2460,219.172,49.382
2461,219.271,50.199
2462,219.36900000000003,48.426
2463,219.468,48.36
2464,219.567,44.571999999999996
2465,219.666,37.899
2466,219.764,32.528
2467,219.863,30.839000000000002
2468,219.863,45.353
2469,219.96200000000002,47.832
2470,220.06099999999998,52.353
2471,220.15900000000002,52.906000000000006
2472,220.25799999999998,50.451
2473,220.357,48.99100000000001
2474,220.456,50.544
2475,220.555,50.368
2476,220.653,50.68899999999999
2477,220.752,52.549
2478,220.851,53.68600000000001
2479,220.95,52.493
2480,221.049,48.907
2481,221.14700000000002,51.122
2482,221.345,53.979
2483,221.44400000000002,51.628
2484,221.542,49.18899999999999
2485,221.641,51.096000000000004
2486,221.74,49.31100000000001
2487,221.83900000000003,51.354
2488,221.937,51.67100000000001
2489,222.03599999999997,57.263999999999996
2490,222.135,57.361999999999995
2491,222.234,57.748999999999995
2492,222.332,56.03
2493,222.43099999999998,54.786
2494,222.53,55.912
2495,222.62900000000002,55.176
2496,222.727,52.736999999999995
2497,222.826,50.865
2498,222.826,52.504
2499,222.925,49.815
2500,223.024,50.716
2501,223.122,51.476000000000006
2502,223.22099999999998,51.028
2503,223.32,51.391000000000005
2504,223.419,49.894
2505,223.518,52.048
2506,223.61599999999999,52.426
2507,223.715,53.799
2508,223.81400000000002,54.696000000000005
2509,223.91299999999998,54.723
2510,224.012,54.476000000000006
2511,224.11,55.968999999999994
2512,224.209,52.65
2513,224.308,55.693999999999996
2514,224.308,49.772
2515,224.407,53.14
2516,224.50599999999997,53.398999999999994
2517,224.604,54.528999999999996
2518,224.703,53.413999999999994
2519,224.80200000000002,51.978
2520,224.90099999999998,51.281000000000006
2521,224.99900000000002,52.364
2522,225.09799999999998,52.361999999999995
2523,225.197,52.306000000000004
2524,225.296,53.276
2525,225.395,54.793
2526,225.493,56.523
2527,225.592,53.338
2528,225.602,53.753
2529,225.701,47.626000000000005
2530,225.799,40.996
2531,225.898,45.386
2532,225.997,49.328
2533,226.09599999999998,49.216
2534,236.1,47.57
2535,236.19799999999998,49.823
2536,236.295,52.799
2537,236.393,54.393
2538,236.49099999999999,56.946999999999996
2539,236.58900000000003,54.593999999999994
2540,236.68599999999998,54.551
2541,236.78400000000002,55.971000000000004
2542,236.882,55.122
2543,236.98,54.678999999999995
2544,237.077,55.483000000000004
2545,237.175,55.94
2546,237.273,53.342
2547,237.37099999999998,50.949
2548,237.468,50.448
2549,237.56599999999997,46.97
2550,237.56599999999997,52.351000000000006
2551,237.66400000000002,52.93899999999999
2552,237.762,51.626000000000005
2553,237.859,53.996
2554,237.957,52.20399999999999
2555,238.055,53.751000000000005
2556,238.153,53.371
2557,238.25099999999998,54.474
2558,238.34799999999998,53.748999999999995
2559,238.446,54.442
2560,238.544,52.683
2561,238.642,55.293
2562,238.74,54.349
2563,238.83700000000002,52.479
2564,238.935,50.876999999999995
2565,239.033,49.251999999999995
2566,239.033,52.111000000000004
2567,239.13099999999997,50.799
2568,239.22799999999998,51.506
2569,239.326,51.239
2570,239.424,52.318000000000005
2571,239.52200000000002,53.847
2572,239.61900000000003,54.034
2573,239.717,53.801
2574,239.815,50.976000000000006
2575,239.91299999999998,50.409
2576,240.01,52.3
2577,240.108,54.053000000000004
2578,240.206,52.278
2579,240.304,50.97
2580,240.49900000000002,51.398999999999994
2581,240.597,49.58
2582,240.695,50.888999999999996
2583,240.792,51.106
2584,240.89,49.537
2585,240.988,49.833999999999996
2586,241.08599999999998,46.441
2587,241.18400000000003,40.254
2588,241.28099999999998,36.799
2589,241.37900000000002,37.689
2590,241.477,42.43
2591,241.575,49.663000000000004
2592,241.673,51.61600000000001
2593,241.77,51.318999999999996
2594,241.868,50.067
2595,241.96599999999998,55.592
2596,241.96599999999998,52.751999999999995
2597,242.06400000000002,50.978
2598,242.16099999999997,52.00899999999999
2599,242.25900000000001,51.468999999999994
2600,242.357,44.464
2601,242.455,41.801
2602,242.55200000000002,47.418
2603,242.65,53.964
2604,242.748,55.396
2605,242.84599999999998,54.468999999999994
2606,242.94299999999998,54.54
2607,243.041,55.393
2608,243.139,54.129
2609,243.237,54.032
2610,243.334,52.901
2611,243.43200000000002,55.925
2612,243.43200000000002,55.047
2613,243.53,53.505
2614,243.627,52.458999999999996
2615,243.725,54.50899999999999
2616,243.82299999999998,56.391000000000005
2617,243.921,57.088
2618,244.018,50.593999999999994
2619,244.11599999999999,51.761
2620,244.21400000000003,54.326
2621,244.312,54.898999999999994
2622,244.40900000000002,53.6
2623,244.507,53.093
2624,244.605,52.568999999999996
2625,244.703,53.736000000000004
2626,244.8,54.465
2627,244.898,49.782
2628,244.898,54.771
2629,244.99599999999998,56.442
2630,245.09400000000002,55.93600000000001
2631,245.192,59.169
2632,245.29,56.155
2633,245.388,58.375
2634,245.7,57.496
2635,245.8,55.123999999999995
2636,245.899,55.592
2637,245.99900000000002,58.452
2638,246.09900000000002,56.931000000000004
2639,246.19799999999998,57.007
2640,246.298,53.251000000000005
2641,246.398,51.548
2642,246.497,51.746
2643,246.597,51.29600000000001
2644,246.697,53.373000000000005
2645,246.796,55.006
2646,246.896,55.562
2647,246.99599999999998,55.832
2648,247.095,55.217
2649,247.195,55.12
2650,247.195,53.089
2651,247.295,48.637
2652,247.394,43.656000000000006
2653,247.49400000000003,50.123000000000005
2654,247.59400000000002,52.548
2655,247.69400000000002,54.443999999999996
2656,247.793,52.403999999999996
2657,247.893,51.188
2658,247.993,48.026
2659,248.093,52.409
2660,248.192,56.04600000000001
2661,248.292,57.503
2662,248.392,55.996
2663,248.49200000000002,55.489
2664,248.59099999999998,52.839
2665,248.69099999999997,54.519
2666,248.69099999999997,56.544
2667,248.791,53.083
2668,248.89,53.702
2669,248.99,54.028999999999996
2670,249.09,53.711000000000006
2671,249.18900000000002,53.794
2672,249.28900000000002,52.553999999999995
2673,249.389,51.864
2674,249.488,51.869
2675,249.588,51.102
2676,249.688,53.036
2677,249.787,56.486000000000004
2678,249.887,57.36600000000001
2679,249.987,56.409
2680,250.08599999999998,51.92
2681,250.18599999999998,49.272
2682,250.18599999999998,52.358000000000004
2683,250.28599999999997,47.148
2684,250.385,51.726000000000006
2685,250.485,57.993
2686,250.585,59.037
2687,250.68400000000003,59.638000000000005
2688,250.78400000000002,58.488
2689,250.88400000000001,57.964
2690,250.983,58.396
2691,251.083,59.666000000000004
2692,251.183,59.69
2693,251.282,58.203
2694,251.382,56.885
2695,251.482,58.36600000000001
2696,251.68099999999998,59.102
2697,251.78099999999998,58.031000000000006
2698,251.88,56.313
2699,251.98,58.958999999999996
2700,252.08,57.048
2701,252.18,58.371
2702,252.27900000000002,55.408
2703,252.37900000000002,56.284
2704,252.479,54.218999999999994
2705,252.579,55.986000000000004
2706,252.678,55.86600000000001
2707,252.778,55.59
2708,252.878,55.586000000000006
2709,252.97799999999998,57.891999999999996
2710,253.077,57.106
2711,253.17700000000002,61.023999999999994
2712,253.17700000000002,59.269
2713,253.27700000000002,57.066
2714,253.37599999999998,59.726000000000006
2715,253.476,60.486000000000004
2716,253.576,59.321000000000005
2717,253.675,60.151
2718,253.775,59.698
2719,253.875,57.504
2720,253.97400000000002,59.666000000000004
2721,254.074,58.839
2722,254.174,59.723
2723,254.274,59.053999999999995
2724,254.373,59.903999999999996
2725,254.433,59.53
2726,254.533,57.681000000000004
2727,254.632,56.699
2728,254.732,59.136
2729,254.832,56.373999999999995
2730,254.93200000000002,58.347
2731,255.03099999999998,58.145
2732,255.13099999999997,53.434
2733,255.4,56.537
2734,255.498,56.99
2735,255.597,54.412
2736,255.695,55.18899999999999
2737,255.794,53.833999999999996
2738,255.892,56.193999999999996
2739,255.99,54.891000000000005
2740,256.089,56.434
2741,256.187,57.052
2742,256.286,60.339
2743,256.384,58.88
2744,256.482,59.87
2745,256.58099999999996,56.799
2746,256.67900000000003,54.879
2747,256.778,52.11600000000001
2748,256.876,50.391999999999996
2749,256.876,53.666000000000004
2750,256.974,53.71
2751,257.073,51.361999999999995
2752,257.171,53.32899999999999
2753,257.269,50.63399999999999
2754,257.368,52.818000000000005
2755,257.466,51.474
2756,257.564,52.611000000000004
2757,257.663,50.702
2758,257.76099999999997,52.229
2759,257.85900000000004,55.04600000000001
2760,257.95799999999997,57.43600000000001
2761,258.056,57.419
2762,258.154,57.166000000000004
2763,258.253,53.714
2764,258.351,50.638999999999996
2765,258.351,54.575
2766,258.449,53.801
2767,258.548,54.232
2768,258.64599999999996,55.533
2769,258.745,54.018
2770,258.843,54.347
2771,258.941,53.388000000000005
2772,259.04,55.583999999999996
2773,259.138,56.468999999999994
2774,259.237,58.526
2775,259.335,57.14
2776,259.433,57.746
2777,259.532,59.879
2778,259.63,58.523999999999994
2779,259.827,37.876
2780,259.925,38.613
2781,260.024,44.218999999999994
2782,260.122,53.769
2783,260.221,54.088
2784,260.319,53.174
2785,260.41700000000003,53.071000000000005
2786,260.51599999999996,53.224
2787,260.61400000000003,53.479
2788,260.71299999999997,53.07899999999999
2789,260.811,55.476000000000006
2790,260.909,58.1
2791,261.008,58.826
2792,261.106,57.32899999999999
2793,261.205,54.571999999999996
2794,261.303,51.251999999999995
2795,261.303,54.894
2796,261.401,53.045
2797,261.5,54.129
2798,261.598,55.879
2799,261.697,57.978
2800,261.795,57.99100000000001
2801,261.893,57.394
2802,261.992,53.218
2803,262.09,43.979
2804,262.189,42.199
2805,262.28700000000003,52.44
2806,262.385,54.372
2807,262.48400000000004,55.038999999999994
2808,262.533,61.06399999999999
2809,262.631,58.339
2810,262.73,58.943000000000005
2811,262.828,59.386
2812,262.926,58.757
2813,263.025,58.424
2814,263.123,56.214
2815,263.221,54.828
2816,263.32,54.762
2817,263.418,55.699
2818,263.51599999999996,54.463
2819,263.615,55.363
2820,263.71299999999997,55.648999999999994
2821,263.811,55.821999999999996
2822,263.91,53.449
2823,264.008,53.525
2824,264.008,59.167
2825,264.106,55.299
2826,264.205,56.169
2827,264.303,57.722
2828,264.402,58.663999999999994
2829,264.5,55.81
2830,264.598,51.727
2831,265.1,51.886
2832,265.2,50.647
2833,265.3,53.272
2834,265.4,54.516000000000005
2835,265.5,53.498000000000005
2836,265.6,54.958
2837,265.7,57.934
2838,265.8,58.461000000000006
2839,265.9,57.898999999999994
2840,266.0,60.022
2841,266.1,59.456
2842,266.2,57.086000000000006
2843,266.3,55.501999999999995
2844,266.4,54.326
2845,266.5,53.085
2846,266.6,55.105
2847,266.7,53.353
2848,266.8,52.388999999999996
2849,266.9,54.396
2850,267.0,57.347
2851,267.1,58.614
2852,267.2,57.894
2853,267.3,57.468
2854,267.4,57.519
2855,267.5,59.096000000000004
2856,267.6,59.17
2857,267.7,58.04
2858,267.8,52.748999999999995
2859,267.9,50.406000000000006
2860,268.0,53.667
2861,268.1,52.515
2862,268.1,56.784
2863,268.2,54.797
2864,268.3,53.563
2865,268.4,55.643
2866,268.5,51.951
2867,268.6,47.306999999999995
2868,268.7,47.938
2869,268.8,53.941
2870,268.9,55.152
2871,269.0,54.216
2872,269.1,53.953
2873,269.2,55.183
2874,269.3,58.378
2875,269.4,54.614
2876,269.6,56.566
2877,269.7,55.565
2878,269.8,52.053000000000004
2879,269.9,54.11600000000001
2880,270.0,53.744
2881,270.1,52.31100000000001
2882,270.2,50.592
2883,270.3,47.888999999999996
2884,274.8,59.065
2885,274.89799999999997,56.591
2886,274.997,57.943000000000005
2887,275.095,58.943000000000005
2888,275.194,57.201
2889,275.29200000000003,56.523999999999994
2890,275.39099999999996,53.618
2891,275.48900000000003,53.448
2892,275.58799999999997,54.806000000000004
2893,275.686,55.872
2894,275.785,58.213
2895,275.883,59.493
2896,275.982,57.909
2897,276.08,55.869
2898,276.17900000000003,53.358000000000004
2899,276.277,54.452
2900,276.277,55.163000000000004
2901,276.375,52.888999999999996
2902,276.474,51.93600000000001
2903,276.572,53.25899999999999
2904,276.671,51.663999999999994
2905,276.769,55.044
2906,276.868,54.938
2907,276.966,50.141000000000005
2908,277.065,37.936
2909,277.163,32.559
2910,277.262,33.683
2911,277.36,33.903
2912,277.459,31.219
2913,277.557,30.092
2914,277.656,30.24
2915,277.754,26.994
2916,277.754,27.085
2917,277.853,28.14
2918,277.95099999999996,27.496
2919,278.05,28.701999999999998
2920,278.14799999999997,27.968000000000004
2921,278.247,28.801
2922,278.345,27.364
2923,278.444,27.728
2924,278.54200000000003,27.816
2925,278.64099999999996,27.285999999999998
2926,278.73900000000003,26.32
2927,278.83799999999997,26.963
2928,278.936,26.379
2929,279.035,27.976
2930,279.133,26.908
2931,279.232,26.712
2932,279.232,35.536
2933,279.33,38.119
2934,279.42900000000003,51.353
2935,279.527,56.132
2936,279.626,54.534
2937,279.724,45.571000000000005
2938,279.823,39.778
2939,279.921,38.764
2940,280.02,38.391999999999996
2941,280.118,40.832
2942,280.217,47.7
2943,280.315,52.896
2944,280.414,51.08
2945,280.512,48.24100000000001
2946,280.709,27.005
2947,280.807,31.545
2948,280.906,46.769
2949,281.004,55.566
2950,281.103,58.731
2951,281.20099999999996,58.981
2952,281.3,56.951
2953,281.39799999999997,57.438
2954,281.497,58.199
2955,281.595,59.986000000000004
2956,281.694,56.37
2957,281.79200000000003,54.496
2958,281.89099999999996,58.996
2959,281.98900000000003,60.636
2960,282.08799999999997,58.26
2961,282.186,57.659
2962,282.186,61.703
2963,282.284,59.144
2964,282.383,58.513000000000005
2965,282.481,58.809
2966,282.58,56.391000000000005
2967,282.678,56.051
2968,282.777,58.13399999999999
2969,282.875,57.483999999999995
2970,282.974,60.922
2971,283.072,62.986000000000004
2972,283.171,62.646
2973,283.269,61.998999999999995
2974,283.368,62.833999999999996
2975,283.41700000000003,59.007
2976,283.51599999999996,57.537
2977,283.61400000000003,60.526
2978,283.71299999999997,65.086
2979,283.811,64.59100000000001
2980,283.91,65.98100000000001
2981,284.008,60.675
2982,284.107,56.93899999999999
2983,284.5,32.31
2984,284.6,28.991
2985,284.7,27.593000000000004
2986,284.8,26.983
2987,284.9,28.237
2988,285.0,28.878
2989,285.1,28.371
2990,285.2,35.058
2991,285.3,50.762
2992,285.4,54.619
2993,285.5,56.25
2994,285.6,56.66
2995,285.7,55.496
2996,285.8,55.251999999999995
2997,285.9,54.347
2998,286.0,52.413000000000004
2999,286.0,57.778999999999996
3000,286.1,54.788999999999994
3001,286.2,54.799
3002,286.3,53.208999999999996
3003,286.4,52.641000000000005
3004,286.5,53.373999999999995
3005,286.6,54.178000000000004
3006,286.7,57.268
3007,286.8,57.379
3008,286.9,59.016000000000005
3009,287.0,60.253
3010,287.1,59.673
3011,287.2,58.306000000000004
3012,287.3,56.089
3013,287.4,55.81399999999999
3014,287.5,57.891999999999996
3015,287.5,56.093
3016,287.6,57.00899999999999
3017,287.7,56.026
3018,287.8,58.222
3019,287.9,54.42100000000001
3020,288.0,53.724
3021,288.1,54.148
3022,288.2,55.413999999999994
3023,288.3,55.722
3024,288.4,56.532
3025,288.5,54.903
3026,288.6,50.33
3027,288.7,44.863
3028,288.8,41.298
3029,289.0,56.675
3030,289.1,50.321000000000005
3031,289.2,47.976000000000006
3032,289.3,51.571999999999996
3033,289.4,49.787
3034,289.5,50.787
3035,289.6,54.188
3036,289.7,54.598
3037,289.8,57.946000000000005
3038,289.9,56.966
3039,290.0,53.97
3040,290.1,52.933
3041,290.2,54.178999999999995
3042,290.3,56.426
3043,290.4,57.744
3044,290.5,59.781000000000006
3045,290.5,58.455
3046,290.6,56.518
3047,290.7,56.086000000000006
3048,290.8,57.083
3049,290.9,58.693999999999996
3050,291.0,57.268
3051,291.1,57.104
3052,291.2,56.308
3053,291.3,56.089
3054,291.4,54.726000000000006
3055,291.5,53.76
3056,291.6,49.026
3057,291.7,42.386
3058,291.8,37.569
3059,291.9,39.260999999999996
3060,292.0,37.578
3061,292.0,43.052
3062,292.1,35.174
3063,292.2,36.553000000000004
3064,292.3,38.889
3065,292.4,40.604
3066,292.5,36.438
3067,292.6,33.474000000000004
3068,292.7,36.941
3069,292.8,36.635999999999996
3070,292.9,33.086
3071,293.0,34.253
3072,293.1,33.856
3073,293.2,34.549
3074,293.3,37.443000000000005
3075,293.4,39.382
3076,293.42,53.332
3077,293.52,54.098
3078,293.62,47.169
3079,293.72,34.476
3080,293.82,30.906999999999996
3081,293.92,33.204
3082,294.02,35.255
3083,294.2,35.972
3084,294.3,40.015
3085,294.4,47.138999999999996
3086,294.5,49.216
3087,294.6,47.294
3088,294.7,39.908
3089,294.8,32.798
3090,294.9,31.511
3091,295.0,31.426
3092,295.1,30.945999999999998
3093,295.2,29.95
3094,295.3,30.105999999999998
3095,295.4,30.182
3096,295.5,29.386
3097,295.6,29.894000000000002
3098,295.7,29.936999999999998
3099,295.7,30.464000000000002
3100,295.8,28.995
3101,295.9,29.631999999999998
3102,296.0,29.499000000000002
3103,296.1,29.084
3104,296.2,28.267
3105,296.3,27.771
3106,296.4,26.861
3107,296.5,26.296
3108,296.6,25.535999999999998
3109,296.7,27.673000000000002
3110,296.8,32.87
3111,296.9,35.312
3112,297.0,32.4
3113,297.2,37.76
3114,297.3,38.434
3115,297.4,40.393
3116,297.5,50.386
3117,297.6,53.104
3118,297.7,45.791000000000004
3119,297.8,50.078
3120,297.9,55.943999999999996
3121,298.0,54.39
3122,298.1,53.973
3123,303.9,45.76
3124,304.0,53.839
3125,304.1,54.756
3126,304.2,56.82899999999999
3127,304.3,55.151
3128,304.4,57.847
3129,304.5,57.044
3130,304.6,57.474
3131,304.7,57.582
3132,304.8,59.826
3133,304.9,59.173
3134,305.0,60.33
3135,305.1,57.456
3136,305.2,55.376000000000005
3137,305.3,55.626000000000005
3138,305.4,54.065
3139,305.4,57.648
3140,305.5,55.956
3141,305.6,56.716
3142,305.7,57.038999999999994
3143,305.8,55.667
3144,305.9,55.701
3145,306.0,55.38399999999999
3146,306.1,56.781000000000006
3147,306.2,57.386
3148,306.3,57.678999999999995
3149,306.4,59.69
3150,306.5,60.093
3151,306.6,58.839
3152,306.7,59.066
3153,306.8,58.034
3154,306.9,58.192
3155,306.9,59.552
3156,307.0,56.195
3157,307.1,53.089
3158,307.2,45.82899999999999
3159,307.3,51.178000000000004
3160,307.4,56.678000000000004
3161,307.5,55.004
3162,307.6,55.733999999999995
3163,307.7,57.522
3164,307.8,56.716
3165,307.9,49.73
3166,308.0,46.403
3167,308.1,47.603
3168,308.2,54.821000000000005
3169,308.4,58.339
3170,308.5,55.028999999999996
3171,308.6,56.103
3172,308.7,55.896
3173,308.8,56.568000000000005
3174,308.9,55.153999999999996
3175,309.0,53.708
3176,309.1,51.901
3177,309.2,50.349
3178,309.3,46.056000000000004
3179,309.4,42.05
3180,309.5,44.41
3181,309.6,53.192
3182,309.7,56.526
3183,309.8,56.387
3184,309.9,56.548
3185,309.9,59.378
3186,310.0,56.731
3187,310.1,58.669
3188,310.2,59.076
3189,310.3,55.56100000000001
3190,310.4,52.618
3191,310.5,46.373999999999995
3192,310.6,44.498000000000005
3193,310.7,42.262
3194,310.8,41.172
3195,310.9,39.773
3196,311.0,39.52
3197,311.1,37.982
3198,311.2,37.869
3199,311.3,36.522
3200,311.4,36.571999999999996
3201,311.4,43.224
3202,311.5,40.634
3203,311.6,39.542
3204,311.7,39.186
3205,311.8,37.961
3206,311.9,37.897
3207,312.0,37.874
3208,312.1,37.988
3209,312.2,37.656
3210,312.3,38.132
3211,312.4,37.566
3212,312.5,37.523
3213,312.6,38.159
3214,312.7,35.010999999999996
3215,312.71,35.754
3216,312.81,37.868
3217,312.91,38.972
3218,313.01,42.993
3219,313.11,41.468999999999994
3220,313.21,40.510999999999996
3221,313.6,51.74100000000001
3222,313.7,52.665
3223,313.8,52.989
3224,313.9,54.946000000000005
3225,314.0,54.278
3226,314.1,55.118
3227,314.2,54.261
3228,314.3,59.411
3229,314.4,60.498999999999995
3230,314.5,59.696000000000005
3231,314.6,58.053000000000004
3232,314.7,56.714
3233,314.8,57.641000000000005
3234,315.1,52.758
3235,315.2,47.786
3236,315.3,44.589
3237,315.4,53.772
3238,315.5,56.843999999999994
3239,315.6,56.928000000000004
3240,315.7,53.248000000000005
3241,315.8,53.24100000000001
3242,315.9,50.169
3243,316.0,48.812
3244,316.1,48.206
3245,316.2,51.846000000000004
3246,316.3,51.716
3247,316.4,48.638999999999996
3248,316.5,44.505
3249,316.6,42.567
3250,316.6,40.223
3251,316.7,43.42
3252,316.8,44.786
3253,316.9,47.93600000000001
3254,317.0,48.647
3255,317.1,50.041000000000004
3256,317.2,49.803999999999995
3257,317.3,51.473
3258,323.3,39.424
3259,323.4,38.419000000000004
3260,323.5,32.393
3261,323.6,31.381999999999998
3262,323.7,28.634
3263,323.8,35.354
3264,323.9,47.628
3265,324.0,52.608000000000004
3266,324.1,51.718999999999994
3267,324.2,53.196000000000005
3268,324.3,51.636
3269,324.4,53.106
3270,324.5,50.361999999999995
3271,324.6,51.458999999999996
3272,324.7,50.247
3273,324.8,51.053999999999995
3274,324.8,54.851000000000006
3275,324.9,54.678999999999995
3276,325.0,54.143
3277,325.1,54.313
3278,325.2,45.827
3279,325.3,36.077
3280,325.4,33.510999999999996
3281,325.5,32.941
3282,325.6,32.619
3283,325.7,32.275999999999996
3284,325.8,32.733000000000004
3285,325.9,32.696
3286,326.0,32.639
3287,326.1,40.659
3288,326.2,54.145
3289,326.3,58.677
3290,326.3,59.501000000000005
3291,326.4,55.181000000000004
3292,326.5,55.556000000000004
3293,326.6,55.169
3294,326.7,48.474
3295,326.8,46.411
3296,326.9,49.074
3297,327.0,52.583999999999996
3298,327.1,54.676
3299,327.2,56.248999999999995
3300,327.3,55.62
3301,327.4,55.036
3302,327.5,55.255
3303,327.6,55.085
3304,327.8,55.278999999999996
3305,327.9,55.549
3306,328.0,54.326
3307,328.1,54.239
3308,328.2,49.298
3309,328.3,45.373999999999995
3310,328.4,40.418
3311,328.5,46.653999999999996
3312,328.6,53.972
3313,328.7,55.949
3314,328.8,57.166000000000004
