"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Bulk density (GRA)","Timestamp (UTC)","Instrument","Instrument group","Text ID","Test No.","Sample comments","Test comments","Result comments"
"349","U1431","D","42","X","1","","27.5","376.775","376.690","1.813","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","30.0","376.800","376.707","1.831","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","32.5","376.825","376.725","1.835","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","35.0","376.850","376.742","1.842","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","37.5","376.875","376.759","1.888","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","40.0","376.900","376.777","1.852","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","42.5","376.925","376.794","1.854","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","45.0","376.950","376.811","1.87","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","47.5","376.975","376.828","1.854","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","50.0","377.000","376.846","1.839","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","52.5","377.025","376.863","1.817","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","55.0","377.050","376.880","1.83","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","57.5","377.075","376.898","1.822","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","60.0","377.100","376.915","1.839","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","62.5","377.125","376.932","1.866","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","65.0","377.150","376.949","1.857","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","67.5","377.175","376.967","1.812","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","70.0","377.200","376.984","1.758","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","72.5","377.225","377.001","1.806","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","75.0","377.250","377.019","1.756","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","77.5","377.275","377.036","1.772","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","80.0","377.300","377.053","1.785","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","82.5","377.325","377.070","1.786","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","85.0","377.350","377.088","1.811","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","87.5","377.375","377.105","1.773","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","90.0","377.400","377.122","1.785","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","92.5","377.425","377.139","1.773","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","95.0","377.450","377.157","1.799","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","97.5","377.475","377.174","1.795","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","100.0","377.500","377.191","1.804","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","102.5","377.525","377.209","1.84","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","105.0","377.550","377.226","1.847","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","107.5","377.575","377.243","1.857","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","110.0","377.600","377.260","1.828","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","112.5","377.625","377.278","1.821","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","115.0","377.650","377.295","1.814","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","117.5","377.675","377.312","1.824","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","120.0","377.700","377.330","1.801","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","122.5","377.725","377.347","1.813","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","125.0","377.750","377.364","1.823","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","127.5","377.775","377.381","1.825","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","130.0","377.800","377.399","1.877","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","132.5","377.825","377.416","1.874","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","135.0","377.850","377.433","1.863","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","137.5","377.875","377.450","1.86","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","140.0","377.900","377.468","1.833","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","142.5","377.925","377.485","1.827","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","145.0","377.950","377.502","1.811","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","42","X","1","","147.5","377.975","377.520","1.885","2014-02-04 09:51:15","GRA1","WRMSL","SECT5343831","56099551","","",""
"349","U1431","D","41","X","5","","1.5","377.405","375.531","1.861","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","4.0","377.430","375.548","1.838","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","6.5","377.455","375.564","1.816","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","9.0","377.480","375.581","1.841","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","11.5","377.505","375.598","1.843","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","14.0","377.530","375.614","1.845","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","16.5","377.555","375.631","1.858","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","19.0","377.580","375.648","1.862","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","21.5","377.605","375.664","1.86","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","24.0","377.630","375.681","1.835","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","26.5","377.655","375.698","1.884","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","29.0","377.680","375.714","1.895","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","31.5","377.705","375.731","1.861","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","34.0","377.730","375.748","1.904","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","36.5","377.755","375.764","1.87","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","39.0","377.780","375.781","1.883","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","41.5","377.805","375.798","1.885","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","44.0","377.830","375.814","1.852","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","46.5","377.855","375.831","1.913","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","49.0","377.880","375.848","1.872","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","51.5","377.905","375.864","1.883","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","54.0","377.930","375.881","1.885","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","56.5","377.955","375.898","1.86","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","59.0","377.980","375.914","1.909","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","61.5","378.005","375.931","1.895","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","64.0","378.030","375.948","1.864","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","66.5","378.055","375.964","1.916","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","69.0","378.080","375.981","1.902","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","71.5","378.105","375.998","1.903","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","74.0","378.130","376.014","1.874","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","76.5","378.155","376.031","1.845","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","79.0","378.180","376.047","1.858","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","81.5","378.205","376.064","1.784","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","84.0","378.230","376.081","1.778","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","86.5","378.255","376.097","1.763","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","89.0","378.280","376.114","1.762","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","91.5","378.305","376.131","1.819","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","94.0","378.330","376.147","1.78","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","41","X","5","","96.5","378.355","376.164","1.801","2014-02-04 09:06:05","GRA1","WRMSL","SECT5342361","56098561","","",""
"349","U1431","D","42","X","2","","0.2","378.002","377.538","1.433","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","2.7","378.027","377.555","1.883","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","5.2","378.052","377.573","1.887","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","7.7","378.077","377.590","1.885","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","10.2","378.102","377.607","1.843","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","12.7","378.127","377.625","1.848","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","15.2","378.152","377.642","1.859","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","17.7","378.177","377.659","1.877","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","20.2","378.202","377.676","1.883","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","22.7","378.227","377.694","1.872","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","25.2","378.252","377.711","1.889","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","27.7","378.277","377.728","1.885","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","30.2","378.302","377.746","1.893","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","32.7","378.327","377.763","1.884","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","35.2","378.352","377.780","1.883","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","37.7","378.377","377.797","1.888","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","40.2","378.402","377.815","1.867","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","42.7","378.427","377.832","1.86","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","45.2","378.452","377.849","1.831","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","47.7","378.477","377.866","1.869","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","50.2","378.502","377.884","1.85","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","52.7","378.527","377.901","1.856","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","55.2","378.552","377.918","1.888","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","57.7","378.577","377.936","1.874","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","60.2","378.602","377.953","1.846","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","62.7","378.627","377.970","1.878","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","65.2","378.652","377.987","1.865","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","67.7","378.677","378.005","1.835","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","70.2","378.702","378.022","1.833","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","72.7","378.727","378.039","1.822","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","75.2","378.752","378.057","1.848","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","77.7","378.777","378.074","1.862","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","80.2","378.802","378.091","1.857","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","82.7","378.827","378.108","1.863","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","85.2","378.852","378.126","1.867","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","87.7","378.877","378.143","1.816","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","90.2","378.902","378.160","1.866","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","92.7","378.927","378.178","1.845","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","95.2","378.952","378.195","1.854","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","97.7","378.977","378.212","1.853","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","100.2","379.002","378.229","1.864","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","102.7","379.027","378.247","1.823","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","105.2","379.052","378.264","1.877","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","107.7","379.077","378.281","1.859","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","110.2","379.102","378.299","1.88","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","112.7","379.127","378.316","1.908","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","115.2","379.152","378.333","1.887","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","117.7","379.177","378.350","1.894","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","120.2","379.202","378.368","1.879","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","122.7","379.227","378.385","1.838","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","125.2","379.252","378.402","1.854","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","127.6","379.276","378.419","1.886","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","130.1","379.301","378.437","1.875","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","132.6","379.326","378.454","1.842","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","135.1","379.351","378.471","1.837","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","137.6","379.376","378.489","1.889","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","140.1","379.401","378.506","1.911","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","142.6","379.426","378.523","1.897","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","145.1","379.451","378.540","1.869","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","42","X","2","","147.6","379.476","378.558","1.918","2014-02-04 10:08:19","GRA1","WRMSL","SECT5343861","56099851","","",""
"349","U1431","D","41","X","CC","","0.0","378.370","376.174","0.923","2014-02-04 20:07:35","GRA1","WRMSL","SECT5342391","56218681","","",""
"349","U1431","D","41","X","CC","","2.5","378.395","376.191","1.792","2014-02-04 20:07:35","GRA1","WRMSL","SECT5342391","56218681","","",""
"349","U1431","D","41","X","CC","","5.0","378.420","376.207","1.784","2014-02-04 20:07:35","GRA1","WRMSL","SECT5342391","56218681","","",""
"349","U1431","D","41","X","CC","","7.5","378.445","376.224","1.833","2014-02-04 20:07:35","GRA1","WRMSL","SECT5342391","56218681","","",""
"349","U1431","D","41","X","CC","","10.0","378.470","376.241","1.759","2014-02-04 20:07:35","GRA1","WRMSL","SECT5342391","56218681","","",""
"349","U1431","D","41","X","CC","","12.5","378.495","376.257","1.803","2014-02-04 20:07:35","GRA1","WRMSL","SECT5342391","56218681","","",""
"349","U1431","D","41","X","CC","","15.0","378.520","376.274","1.825","2014-02-04 20:07:35","GRA1","WRMSL","SECT5342391","56218681","","",""
"349","U1431","D","41","X","CC","","17.5","378.545","376.290","1.613","2014-02-04 20:07:35","GRA1","WRMSL","SECT5342391","56218681","","",""
"349","U1431","D","41","X","CC","","20.0","378.570","376.307","1.843","2014-02-04 20:07:35","GRA1","WRMSL","SECT5342391","56218681","","",""
"349","U1431","D","41","X","CC","","22.5","378.595","376.324","1.851","2014-02-04 20:07:35","GRA1","WRMSL","SECT5342391","56218681","","",""
"349","U1431","D","41","X","CC","","25.0","378.620","376.340","1.85","2014-02-04 20:07:35","GRA1","WRMSL","SECT5342391","56218681","","",""
"349","U1431","D","41","X","CC","","27.5","378.645","376.357","1.895","2014-02-04 20:07:35","GRA1","WRMSL","SECT5342391","56218681","","",""
"349","U1431","D","41","X","CC","","30.0","378.670","376.374","1.878","2014-02-04 20:07:35","GRA1","WRMSL","SECT5342391","56218681","","",""
"349","U1431","D","41","X","CC","","32.5","378.695","376.390","1.904","2014-02-04 20:07:35","GRA1","WRMSL","SECT5342391","56218681","","",""
"349","U1431","D","41","X","CC","","35.0","378.720","376.407","0.308","2014-02-04 20:07:35","GRA1","WRMSL","SECT5342391","56218681","","",""
"349","U1431","D","41","X","CC","","37.5","378.745","376.423","1.9","2014-02-04 20:07:35","GRA1","WRMSL","SECT5342391","56218681","","",""
"349","U1431","D","41","X","CC","","40.0","378.770","376.440","1.785","2014-02-04 20:07:35","GRA1","WRMSL","SECT5342391","56218681","","",""
"349","U1431","D","41","X","CC","","42.5","378.795","376.457","1.801","2014-02-04 20:07:35","GRA1","WRMSL","SECT5342391","56218681","","",""
"349","U1431","D","41","X","CC","","45.0","378.820","376.473","0.234","2014-02-04 20:07:35","GRA1","WRMSL","SECT5342391","56218681","","",""
"349","U1431","D","41","X","CC","","47.5","378.845","376.490","-0.235","2014-02-04 20:07:35","GRA1","WRMSL","SECT5342391","56218681","","",""
"349","U1431","D","41","X","CC","","1.0","378.380","376.181","-0.221","2014-02-04 09:24:52","GRA1","WRMSL","SECT5342391","56099071","","",""
"349","U1431","D","41","X","CC","","3.5","378.405","376.197","1.22","2014-02-04 09:24:52","GRA1","WRMSL","SECT5342391","56099071","","",""
"349","U1431","D","41","X","CC","","6.0","378.430","376.214","1.794","2014-02-04 09:24:52","GRA1","WRMSL","SECT5342391","56099071","","",""
"349","U1431","D","41","X","CC","","8.5","378.455","376.230","1.758","2014-02-04 09:24:52","GRA1","WRMSL","SECT5342391","56099071","","",""
"349","U1431","D","41","X","CC","","11.0","378.480","376.247","1.783","2014-02-04 09:24:52","GRA1","WRMSL","SECT5342391","56099071","","",""
"349","U1431","D","41","X","CC","","13.5","378.505","376.264","1.763","2014-02-04 09:24:52","GRA1","WRMSL","SECT5342391","56099071","","",""
"349","U1431","D","41","X","CC","","16.0","378.530","376.280","1.845","2014-02-04 09:24:52","GRA1","WRMSL","SECT5342391","56099071","","",""
"349","U1431","D","41","X","CC","","18.5","378.555","376.297","1.84","2014-02-04 09:24:52","GRA1","WRMSL","SECT5342391","56099071","","",""
"349","U1431","D","41","X","CC","","21.0","378.580","376.314","1.083","2014-02-04 09:24:52","GRA1","WRMSL","SECT5342391","56099071","","",""
"349","U1431","D","41","X","CC","","23.5","378.605","376.330","1.862","2014-02-04 09:24:52","GRA1","WRMSL","SECT5342391","56099071","","",""
"349","U1431","D","41","X","CC","","26.0","378.630","376.347","1.87","2014-02-04 09:24:52","GRA1","WRMSL","SECT5342391","56099071","","",""
"349","U1431","D","41","X","CC","","28.5","378.655","376.363","1.86","2014-02-04 09:24:52","GRA1","WRMSL","SECT5342391","56099071","","",""
"349","U1431","D","41","X","CC","","31.0","378.680","376.380","1.865","2014-02-04 09:24:52","GRA1","WRMSL","SECT5342391","56099071","","",""
"349","U1431","D","41","X","CC","","33.5","378.705","376.397","1.89","2014-02-04 09:24:52","GRA1","WRMSL","SECT5342391","56099071","","",""
"349","U1431","D","41","X","CC","","36.0","378.730","376.413","1.885","2014-02-04 09:24:52","GRA1","WRMSL","SECT5342391","56099071","","",""
"349","U1431","D","41","X","CC","","38.5","378.755","376.430","0.848","2014-02-04 09:24:52","GRA1","WRMSL","SECT5342391","56099071","","",""
"349","U1431","D","41","X","CC","","41.0","378.780","376.447","1.882","2014-02-04 09:24:52","GRA1","WRMSL","SECT5342391","56099071","","",""
"349","U1431","D","41","X","CC","","43.5","378.805","376.463","1.834","2014-02-04 09:24:52","GRA1","WRMSL","SECT5342391","56099071","","",""
"349","U1431","D","41","X","CC","","46.0","378.830","376.480","1.792","2014-02-04 09:24:52","GRA1","WRMSL","SECT5342391","56099071","","",""
"349","U1431","D","41","X","CC","","48.5","378.855","376.496","0.428","2014-02-04 09:24:52","GRA1","WRMSL","SECT5342391","56099071","","",""
"349","U1431","D","42","X","3","","1.7","379.517","378.586","1.922","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","4.2","379.542","378.603","1.893","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","6.7","379.567","378.621","1.89","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","9.2","379.592","378.638","1.921","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","11.7","379.617","378.655","1.887","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","14.2","379.642","378.672","1.925","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
